County,State,lat,lng,Unnamed: 0,Temp
Essex County, Vermont,40.7947466,-74.2648829,2891,48.2
Washington County, Vermont,45.5469616,-123.1386021,2892,50
Charles City County, Virginia,37.4018216,-77.1485163,2893,43
Culpeper County, Virginia,38.491821,-77.973865,2894,42.01
Dinwiddie County, Virginia,37.0769043,-77.6536125,2895,44.6
Greene County, Virginia,39.697399,-83.8897057,2896,46.4
Hanover County, Virginia,37.7772071,-77.5160788,2897,42.8
Lunenburg County, Virginia,36.9261435,-78.2476146,2898,46.4
Orange County, Virginia,33.7174708,-117.8311428,2899,63
Emporia city, Virginia,38.403903,-96.1816626,2900,50
Wythe County, Virginia,36.9484414,-81.0848477,2901,46.99
Chesapeake city, Virginia,39.530946,-75.8074367,2902,46.99
Colonial Heights city, Virginia,37.244039,-77.4102607,2903,44.01
Harrisonburg city, Virginia,38.4495688,-78.8689155,2904,39
Albemarle County, Virginia,38.0567092,-78.6114999,2905,39
Bland County, Virginia,37.0924986,-81.1196075,2906,52
Bedford County, Virginia,37.2538794,-79.4703885,2907,37.4
Botetourt County, Virginia,37.5774613,-79.7848422,2908,37.4
Buckingham County, Virginia,37.507008,-78.5660852,2909,39.99
Wise County, Virginia,33.2895861,-97.6982272,2910,78.8
Bristol city, Virginia,51.454513,-2.58791,2911,46
Covington city, Virginia,37.7934585,-79.9939463,2912,37.4
Portsmouth city, Virginia,36.8354258,-76.2982742,2913,46.4
Williamsburg city, Virginia,37.2707022,-76.7074571,2914,44.6
Virginia Beach city, Virginia,36.8529263,-75.977985,2915,46.4
Alleghany County, Virginia,37.8531975,-80.0534923,2916,37.4
Carroll County, Virginia,39.5423418,-77.0564464,2917,41
Galax city, Virginia,36.6612387,-80.9239671,2918,42.8
Washington County, Virginia,45.5469616,-123.1386021,2919,50
Westmoreland County, Virginia,40.2353963,-79.4703885,2920,46.4
Northumberland County, Virginia,40.8674339,-76.6874701,2921,46.99
Page County, Virginia,38.6301331,-78.52065,2922,39.99
Pulaski County, Virginia,34.7538615,-92.2236667,2923,75.99
Warren County, Virginia,39.4241422,-84.1857115,2924,46.99
Alexandria city, Virginia,38.8048355,-77.0469214,2925,42.01
Danville city, Virginia,36.5859718,-79.3950228,2926,46.4
Fredericksburg city, Virginia,38.3031837,-77.4605399,2927,42.8
Hampton city, Virginia,37.0298687,-76.3452218,2928,46
Amherst County, Virginia,37.5588285,-79.1096901,2929,39
Arlington County, Virginia,38.8816208,-77.0909809,2930,42.01
Bath County, Virginia,38.111733,-79.6502105,2931,37.4
Hopewell city, Virginia,37.3043154,-77.2872001,2932,43
Buchanan County, Virginia,39.6349791,-94.8105955,2933,44.6
Newport News city, Virginia,37.0870821,-76.4730122,2934,46
Frederick County, Virginia,39.3844507,-77.4701972,2935,41
Stafford County, Virginia,38.4334566,-77.4242972,2936,43
Lynchburg city, Virginia,37.4137536,-79.1422464,2937,39.2
York County, Virginia,34.9871367,-81.2518833,2938,48.99
Richmond city, Virginia,37.5407246,-77.4360481,2939,43
Martinsville city, Virginia,36.6915262,-79.8725386,2940,42.01
Nelson County, Virginia,37.7478599,-78.8835548,2941,39.2
Essex County, Virginia,40.7947466,-74.2648829,2942,48.2
Pittsylvania County, Virginia,36.7440186,-79.4703885,2943,41
Norton city, Virginia,41.0292217,-81.6381795,2944,48.99
Staunton city, Virginia,38.149576,-79.0716958,2945,39
Fluvanna County, Virginia,37.8532863,-78.2476146,2946,42.01
Amelia County, Virginia,37.3212714,-77.973865,2947,42.8
Radford city, Virginia,37.1317924,-80.5764477,2948,41
Winchester city, Virginia,39.1856597,-78.1633341,,
Accomack County, Virginia,37.7063323,-75.8069082,2949,44.6
Craig County, Virginia,37.4465895,-80.2321313,2950,37.99
Floyd County, Virginia,34.2828967,-85.2308414,2951,72
Giles County, Virginia,37.3132885,-80.6770787,2952,41
Grayson County, Virginia,33.7062406,-96.663812,2953,77
Nottoway County, Virginia,37.1148487,-78.0195387,2954,44.6
Rappahannock County, Virginia,38.6762327,-78.1564432,2955,41
Tazewell County, Virginia,40.5522078,-89.4742177,2956,45
Buena Vista city, Virginia,37.7343004,-79.3539238,2957,37
Falls Church city, Virginia,38.882334,-77.1710914,2958,42.01
Manassas Park city, Virginia,38.7840035,-77.4697111,2959,43
Petersburg city, Virginia,37.2279279,-77.4019267,2960,44.01
Poquoson city, Virginia,37.1223664,-76.3457773,2961,46
Sussex County, Virginia,38.6530841,-75.4344727,2962,44.01
Fairfax city, Virginia,38.8462236,-77.3063733,2963,42.8
Waynesboro city, Virginia,38.0684692,-78.8894682,2964,39
Manassas city, Virginia,38.7509488,-77.4752667,2965,43
Salem city, Virginia,40.0530105,-111.673536,2967,44.01
Suffolk city, Virginia,36.7282054,-76.5835621,2968,46.4
Norfolk city, Virginia,36.8507689,-76.2858726,2969,46.4
Charlotte County, Virginia,26.8946009,-81.909826,2970,84
Chesterfield County, Virginia,37.3673217,-77.6077865,2971,43
Fairfax County, Virginia,38.9085472,-77.2405153,2972,42.8
Greensville County, Virginia,36.6056886,-77.6077865,2973,50
Isle of Wight County, Virginia,36.9288915,-76.6874701,2974,46
James City County, Virginia,37.3002132,-76.8028933,2975,44.01
Russell County, Virginia,32.3552497,-85.1894045,2976,75.99
Franklin city, Virginia,35.9250637,-86.8688899,2977,64.99
Smyth County, Virginia,36.8687921,-81.5596427,2978,55.4
Charlottesville city, Virginia,38.0293059,-78.4766781,2979,39.99
Lexington city, Virginia,35.8240265,-80.2533838,2980,46.99
Campbell County, Virginia,37.221014,-79.1096901,2981,39.99
Henrico County, Virginia,37.5059332,-77.3324425,2982,43
Henry County, Virginia,33.4347963,-84.1435136,2983,77
King George County, Virginia,38.2372863,-77.1485163,2984,43
Louisa County, Virginia,37.9925909,-77.973865,2985,42.8
King William County, Virginia,37.7372121,-77.1485163,2986,43
Lancaster County, Virginia,40.0466571,-76.1783739,2987,46.99
Lee County, Virginia,26.6630286,-81.9534815,2988,84.99
Mathews County, Virginia,37.3912302,-76.317414,2989,44.6
Middlesex County, Virginia,40.4111363,-74.3587473,2990,48.99
Prince Edward County, Virginia,37.1982888,-78.4297187,2991,44.6
Prince George County, Virginia,38.7849211,-76.8720961,2992,42.01
Richmond County, Virginia,33.3205339,-82.0842901,2993,78.8
Rockingham County, Virginia,38.5825919,-78.8835548,2994,39
Scott County, Virginia,44.6834072,-93.5407909,2995,36
Spotsylvania County, Virginia,38.204165,-77.6077865,2996,42.8
Surry County, Virginia,36.3743453,-80.6770787,2997,42.01
Appomattox County, Virginia,37.402489,-78.792953,2998,39.99
Clarke County, Virginia,33.9519347,-83.357567,2999,75
Franklin County, Virginia,40.0154745,-82.9931607,3000,51.01
King and Queen County, Virginia,37.7298568,-76.8951551,3001,43
Mecklenburg County, Virginia,35.2632655,-80.8543847,3002,48.99
Montgomery County, Virginia,39.1547426,-77.2405153,3003,42.01
New Kent County, Virginia,37.4653757,-76.964306,3004,43
Augusta County, Virginia,38.2004562,-79.2451149,3005,37.99
Cumberland County, Virginia,40.1299841,-77.2405153,3006,55.99
Dickenson County, Virginia,37.0929465,-82.345189,3007,66.2
Goochland County, Virginia,37.7415997,-77.973865,3008,42.8
Halifax County, Virginia,36.2646764,-77.6077865,3009,52
Loudoun County, Virginia,39.076767,-77.6536125,3010,42.01
Madison County, Virginia,38.9041402,-89.9253233,3011,66.99
Prince William County, Virginia,38.7838939,-77.6077865,3012,43
Roanoke County, Virginia,37.2467123,-80.1205256,3013,37.99
Southampton County, Virginia,36.6788512,-77.1024902,3014,46.4
Highland County, Virginia,39.2228606,-83.5070203,3015,46.4
Brunswick County, Virginia,34.0275398,-78.2020387,3016,64
Caroline County, Virginia,38.0445557,-77.2864879,3017,42.8
Gloucester County, Virginia,39.7103023,-75.1078332,3018,50
Northampton County, Virginia,40.7749283,-75.294569,3019,48.99
Patrick County, Virginia,36.6886252,-80.3213106,3020,42.01
Powhatan County, Virginia,37.5643209,-77.8824596,3021,42.8
Rockbridge County, Virginia,37.8062214,-79.5153773,3022,37.4
Shenandoah County, Virginia,38.8413778,-78.5660852,3023,39.99
Fauquier County, Virginia,38.7208787,-77.7909776,3024,42.8
Harrison County, West Virginia,30.432087,-89.0179332,3025,72
Ohio County, West Virginia,37.5108523,-86.8220341,3026,63
Ritchie County, West Virginia,39.1822303,-81.0312989,3027,57
Calhoun County, West Virginia,42.2073905,-85.023346,3028,39.2
Morgan County, West Virginia,41.0576176,-111.6183755,3029,44.01
Lincoln County, West Virginia,35.4637028,-81.2078164,3030,48.2
Raleigh County, West Virginia,37.7381597,-81.2518833,3031,57.2
Braxton County, West Virginia,38.7023371,-80.7214417,3032,57
Putnam County, West Virginia,41.4351069,-73.7948516,3033,46.99
Barbour County, West Virginia,31.8172896,-85.354965,3034,77
Boone County, West Virginia,38.9940572,-84.7315563,3035,46.99
McDowell County, West Virginia,35.6984405,-82.0842901,3036,48
Wayne County, West Virginia,42.2790746,-83.336188,3037,37
Wyoming County, West Virginia,42.642052,-78.2020387,3038,42.01
Jackson County, West Virginia,38.9914998,-94.315422,3039,51.01
Mercer County, West Virginia,40.3028533,-74.7337069,3040,51.01
Upshur County, West Virginia,32.7099747,-94.976654,3041,79
Webster County, West Virginia,42.3974963,-94.1513764,3042,35.01
Berkeley County, West Virginia,33.1260618,-80.0087746,3043,73.99
Fayette County, West Virginia,33.4502206,-84.4802606,3044,77
Grant County, West Virginia,47.1981147,-119.3732456,3045,37.4
Hampshire County, West Virginia,42.3471357,-72.6624209,3046,46.4
Summers County, West Virginia,37.5812062,-80.8543847,3047,41
Brooke County, West Virginia,40.2697757,-80.5660657,3048,48.99
Doddridge County, West Virginia,39.2367791,-80.6770787,3049,57
Greenbrier County, West Virginia,38.0198478,-80.543845,3050,41
Hardy County, West Virginia,39.0416116,-78.9288242,3051,39.2
Marion County, West Virginia,29.2787765,-82.12784,3052,48
Mineral County, West Virginia,37.6583677,-107.0067031,3053,39.2
Mingo County, West Virginia,37.7607801,-82.1713632,3054,62.6
Hancock County, West Virginia,39.8249915,-85.8486236,3055,43
Lewis County, West Virginia,46.6195461,-122.4554639,3056,46.99
Marshall County, West Virginia,34.3652297,-86.3376761,3057,69.01
Nicholas County, West Virginia,38.3307714,-80.7657804,3058,57
Pocahontas County, West Virginia,38.3101706,-80.0087746,3059,46.4
Tucker County, West Virginia,39.1083806,-79.6502105,3060,55.4
Tyler County, West Virginia,30.7324447,-94.315422,3061,79
Randolph County, West Virginia,35.7449531,-79.8296743,3062,48
Roane County, West Virginia,35.836117,-84.564147,3063,66
Taylor County, West Virginia,32.2455088,-99.8124935,3064,77
Wirt County, West Virginia,39.0436093,-81.3839326,3065,57
Wood County, West Virginia,44.4747774,-90.0746767,3066,35.6
Clay County, West Virginia,29.9943564,-81.7787021,3067,82.4
Gilmer County, West Virginia,34.6935359,-84.4802606,3068,64.4
Mason County, West Virginia,47.4251146,-123.1951376,3069,46.99
Monongalia County, West Virginia,39.6695849,-79.9640339,3070,55.4
Monroe County, West Virginia,43.2841246,-77.7452081,3071,37.99
Pleasants County, West Virginia,39.3761707,-81.1416691,3072,57
Wetzel County, West Virginia,39.5655978,-80.6770787,3073,55.99
Cabell County, West Virginia,38.4391927,-82.2583297,3074,57.99
Jefferson County, West Virginia,39.5800298,-105.2662931,3075,52
Kanawha County, West Virginia,38.2556905,-81.4278984,3076,57.2
Logan County, West Virginia,40.3899679,-83.8473015,3077,46
Pendleton County, West Virginia,38.7283386,-84.3962535,3078,48
Preston County, West Virginia,39.4372135,-79.6502105,3079,54
Okanogan County, Washington,48.5896831,-119.652214,3080,33.01
Kittitas County, Washington,47.1749548,-120.931941,3081,33.01
Thurston County, Washington,46.8645747,-122.7695986,3082,48
Benton County, Washington,46.3166362,-119.5021582,3083,37.99
Columbia County, Washington,33.5098514,-82.2583297,3084,78.8
Clark County, Washington,36.0795613,-115.094045,3085,60.01
Asotin County, Washington,46.1460123,-117.2085208,3086,36
Adams County, Washington,39.8398269,-104.1930918,3087,52
Garfield County, Washington,39.6584775,-107.763621,3088,41
Mason County, Washington,47.4251146,-123.1951376,3089,46.99
Skagit County, Washington,48.4241961,-121.7114362,3090,48.99
Stevens County, Washington,48.4558249,-117.9059909,3091,33.01
Spokane County, Washington,47.658693,-117.4225481,3092,37.99
Lincoln County, Washington,35.4637028,-81.2078164,3093,48.2
Chelan County, Washington,47.9445331,-120.6749068,3094,33.01
Jefferson County, Washington,39.5800298,-105.2662931,3095,52
Kitsap County, Washington,47.6476607,-122.6412583,3096,48
King County, Washington,47.5480339,-121.9836029,3097,48
Pacific County, Washington,46.5180824,-123.8264512,3098,48
Pend Oreille County, Washington,48.4359065,-117.3173375,3099,36
San Juan County, Washington,48.6118035,-122.9602621,3100,46.99
Skamania County, Washington,45.9428524,-121.8962257,3101,50
Whitman County, Washington,46.8363403,-117.5887295,3102,37
Yakima County, Washington,46.543606,-120.7558291,3103,34
Clallam County, Washington,48.0405122,-124.016766,3104,46.99
Cowlitz County, Washington,46.1746472,-122.7746902,3105,48.99
Ferry County, Washington,48.4718375,-118.4974069,3106,33.01
Klickitat County, Washington,45.888824,-120.9711029,3107,39.99
Lewis County, Washington,46.6195461,-122.4554639,3108,46.99
Douglas County, Washington,39.2587106,-104.9388853,3109,52
Grays Harbor County, Washington,46.9953526,-123.7012468,3110,46.99
Island County, Washington,48.19765,-122.579457,3111,48
Pierce County, Washington,47.0675877,-122.1295269,3112,48
Wahkiakum County, Washington,46.3259463,-123.4945592,3113,48.99
Franklin County, Washington,40.0154745,-82.9931607,3114,51.01
Walla Walla County, Washington,46.2369842,-118.5854769,3115,37.99
Grant County, Washington,47.1981147,-119.3732456,3116,37.4
Whatcom County, Washington,48.8787167,-121.9718658,3117,48.99
Snohomish County, Washington,48.0329979,-121.8339472,3118,48
Campbell County, Wyoming,37.221014,-79.1096901,3119,39.99
Lincoln County, Wyoming,35.4637028,-81.2078164,3120,48.2
Johnson County, Wyoming,38.845412,-94.8520636,3121,44.6
Natrona County, Wyoming,42.8313837,-106.912251,3122,33.01
Laramie County, Wyoming,41.4269559,-104.8454619,3123,39.2
Converse County, Wyoming,43.0489425,-105.4068079,3124,37
Niobrara County, Wyoming,43.0212373,-104.4723301,3125,27
Teton County, Wyoming,43.853632,-110.6314491,3126,27
Sweetwater County, Wyoming,41.8519395,-109.1880047,3127,26.6
Platte County, Wyoming,39.3475649,-94.7691586,3128,44.6
Sheridan County, Wyoming,44.787904,-106.925973,3129,34
Big Horn County, Wyoming,44.6036387,-108.0941121,3130,35.01
Crook County, Wyoming,44.0978126,-120.0963654,3131,33.01
Park County, Wyoming,39.0897928,-105.5943388,3132,52
Albany County, Wyoming,42.5756797,-73.9359821,3133,43
Carbon County, Wyoming,40.901975,-75.667356,3134,48.2
Goshen County, Wyoming,42.0334428,-104.3791912,3135,37.4
Uinta County, Wyoming,41.2107397,-110.6168921,3136,33.01
Washakie County, Wyoming,43.8347829,-107.7037626,3137,34
Hot Springs County, Wyoming,43.658734,-108.326784,3138,35.01
Fremont County, Wyoming,38.5306514,-105.5005483,3139,44.01
Sublette County, Wyoming,42.8138723,-109.7591675,3140,21.99
Weston County, Wyoming,43.9270224,-104.4723301,3141,32
Rock County, Wisconsin,42.6251506,-89.0179332,3142,36
Taylor County, Wisconsin,32.2455088,-99.8124935,3143,77
Waushara County, Wisconsin,44.1313128,-89.2086773,3144,36
Adams County, Wisconsin,39.8398269,-104.1930918,3145,52
Bayfield County, Wisconsin,46.6650481,-91.1222007,3146,41
Lafayette County, Wisconsin,39.0031288,-93.9878427,3147,55.4
Monroe County, Wisconsin,43.2841246,-77.7452081,3148,37.99
Pierce County, Wisconsin,47.0675877,-122.1295269,3149,48
Wood County, Wisconsin,44.4747774,-90.0746767,3150,35.6
Ashland County, Wisconsin,40.9435588,-82.3017728,3151,48.2
Calumet County, Wisconsin,44.1586082,-88.2461183,3152,36
Florence County, Wisconsin,33.9828684,-79.6502105,3153,66.2
Jefferson County, Wisconsin,39.5800298,-105.2662931,3154,52
Kenosha County, Wisconsin,42.5663156,-87.658113,3155,37.4
Iron County, Wisconsin,37.7854715,-113.1918021,3156,44.6
Clark County, Wisconsin,36.0795613,-115.094045,3157,60.01
St. Croix County, Wisconsin,45.0497844,-92.3875695,3158,37
Oconto County, Wisconsin,44.8332991,-88.0118473,3159,36
Lincoln County, Wisconsin,35.4637028,-81.2078164,3160,48.2
Waupaca County, Wisconsin,44.4705941,-89.0179332,3161,36
Barron County, Wisconsin,45.3607574,-91.776948,3162,37.4
Sawyer County, Wisconsin,45.8220169,-91.1685886,3163,37.4
Green Lake County, Wisconsin,43.863117,-89.0179332,3164,36
Price County, Wisconsin,45.7511666,-90.4622144,3165,37.4
Marquette County, Wisconsin,43.865322,-89.3226954,3166,36
Marinette County, Wisconsin,45.3581961,-88.0649606,3167,35.01
Milwaukee County, Wisconsin,43.0387949,-87.9065334,3168,35.6
Racine County, Wisconsin,42.761082,-87.6186379,3169,35.6
Winnebago County, Wisconsin,44.0126679,-88.7108964,3170,36
Dunn County, Wisconsin,44.909416,-91.9099238,3171,37.4
Forest County, Wisconsin,45.6704497,-88.8375807,3172,35.6
Green County, Wisconsin,42.6287336,-89.6251646,3173,36
Grant County, Wisconsin,47.1981147,-119.3732456,3174,37.4
Rusk County, Wisconsin,45.5193649,-91.1563029,3175,37.4
Shawano County, Wisconsin,44.7683909,-88.7108964,3176,36
Sheboygan County, Wisconsin,43.6895227,-87.6186379,3177,35.6
Langlade County, Wisconsin,45.220083,-89.0102133,3178,35.6
Menominee County, Wisconsin,45.4995277,-87.5746277,3179,34
Outagamie County, Wisconsin,44.4636545,-88.4016041,3180,36
Vernon County, Wisconsin,43.5576968,-90.8294002,3181,36
Buffalo County, Wisconsin,44.3102354,-91.7538817,3182,37.4
Columbia County, Wisconsin,33.5098514,-82.2583297,3183,78.8
Kewaunee County, Wisconsin,44.5202599,-87.3810727,3184,36
La Crosse County, Wisconsin,43.8617023,-91.135302,3185,37.4
Brown County, Wisconsin,44.4561674,-87.9334803,3186,37
Eau Claire County, Wisconsin,44.7683909,-91.2891036,3187,37.4
Marathon County, Wisconsin,44.850452,-89.8505012,3188,34
Oneida County, Wisconsin,43.2371798,-75.4344727,3189,39.99
Polk County, Wisconsin,27.8617347,-81.6911559,3190,84.2
Trempealeau County, Wisconsin,44.2397592,-91.366216,3191,37.4
